"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","webgazer_data","webgazer_targets","size","target","response_answer","correct","webgazer_targets_data"
"","canvas-keyboard-response","114","450819","0.0-6.0-2.0-2.32","","","","","413","6","","[""rect_1"",""triangle""]","","","","","","","","","","","[{""x"":908,""y"":434,""t"":4},{""x"":908,""y"":439,""t"":40},{""x"":879,""y"":448,""t"":72},{""x"":876,""y"":443,""t"":117},{""x"":864,""y"":462,""t"":144},{""x"":874,""y"":430,""t"":173},{""x"":869,""y"":401,""t"":217},{""x"":889,""y"":383,""t"":241},{""x"":866,""y"":402,""t"":281},{""x"":851,""y"":406,""t"":310},{""x"":869,""y"":402,""t"":345},{""x"":927,""y"":394,""t"":377}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","triangle","6","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
"","canvas-keyboard-response","115","451839","0.0-6.0-2.0-0.33","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","116","451949","0.0-6.0-2.0-1.33","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","117","452939","0.0-6.0-2.0-2.33","","","","","458","5","","[""triangle_1"",""circle""]","","","","","","","","","","","[{""x"":938,""y"":385,""t"":4},{""x"":905,""y"":416,""t"":45},{""x"":876,""y"":429,""t"":74},{""x"":892,""y"":420,""t"":105},{""x"":874,""y"":420,""t"":142},{""x"":860,""y"":420,""t"":172},{""x"":874,""y"":408,""t"":224},{""x"":853,""y"":408,""t"":248},{""x"":866,""y"":413,""t"":277},{""x"":819,""y"":431,""t"":320},{""x"":758,""y"":429,""t"":343},{""x"":750,""y"":403,""t"":381},{""x"":746,""y"":381,""t"":410}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","rect","5","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","118","453949","0.0-6.0-2.0-0.34","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","119","454071","0.0-6.0-2.0-1.34","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","120","455171","0.0-6.0-2.0-2.34","","","","","588","6","","[""triangle"",""rect_1""]","","","","","","","","","","","[{""x"":698,""y"":446,""t"":4},{""x"":711,""y"":453,""t"":42},{""x"":712,""y"":494,""t"":70},{""x"":701,""y"":502,""t"":105},{""x"":684,""y"":523,""t"":155},{""x"":705,""y"":514,""t"":182},{""x"":695,""y"":536,""t"":208},{""x"":689,""y"":544,""t"":251},{""x"":677,""y"":555,""t"":276},{""x"":745,""y"":519,""t"":313},{""x"":804,""y"":487,""t"":342},{""x"":883,""y"":470,""t"":395},{""x"":941,""y"":475,""t"":412},{""x"":984,""y"":478,""t"":459},{""x"":1018,""y"":439,""t"":485},{""x"":1056,""y"":460,""t"":514},{""x"":1081,""y"":448,""t"":555}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","rect_1","6","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","121","456190","0.0-6.0-2.0-0.35","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","122","456303","0.0-6.0-2.0-1.35","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","123","457210","0.0-6.0-2.0-2.35","","","","","389","4","","[""ring_1"",""rect""]","","","","","","","","","","","[{""x"":1033,""y"":436,""t"":4},{""x"":978,""y"":413,""t"":39},{""x"":915,""y"":433,""t"":72},{""x"":850,""y"":396,""t"":106},{""x"":788,""y"":406,""t"":141},{""x"":763,""y"":440,""t"":188},{""x"":741,""y"":441,""t"":216},{""x"":745,""y"":456,""t"":243},{""x"":746,""y"":465,""t"":275},{""x"":713,""y"":466,""t"":317},{""x"":698,""y"":465,""t"":344}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","ring_1","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"true","fullscreen","124","457726","0.0-7.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","125","465228","0.0-8.0","","","","","7501","0","","
         <p>实验结束!</p>
         <p>点击下载数据。</p>
","","","","","","","","","","","","","","","","",""
